date_time,carpark_id,available_slots
2025-04-01T00:01:00,BM26,340
2025-04-01T00:01:00,BWM,125
2025-04-01T00:01:00,TBMT,36
2025-04-01T00:01:00,TPM,256
2025-04-01T00:01:00,U29,312
2025-04-01T00:01:00,U27,9
2025-04-01T00:01:00,U18,88
2025-04-01T00:01:00,U30,74
2025-04-01T00:01:00,SK48,50
2025-04-01T00:01:00,TE25,125
2025-04-01T00:01:00,TE3,0
2025-04-01T00:01:00,TE4,0
2025-04-01T00:01:00,U28,0
2025-04-01T00:01:00,A15,31
2025-04-01T00:01:00,BM28,43
2025-04-01T00:01:00,BM30,0
2025-04-01T00:01:00,BTM,163
2025-04-01T00:01:00,BTM2,355
2025-04-01T00:01:00,SAM2,86
2025-04-01T00:01:00,TBM2,164
2025-04-01T00:01:00,TJ34,204
2025-04-01T00:01:00,U31,181
2025-04-01T00:01:00,BL13,179
2025-04-01T00:01:00,HG10,104
2025-04-01T00:01:00,W3,217
2025-04-01T00:01:00,BJ65,37
2025-04-01T00:01:00,CK19,10
2025-04-01T00:01:00,CK4,4
2025-04-01T00:01:00,CK42,99
2025-04-01T00:01:00,CK7,215
2025-04-01T00:01:00,TW1,4
2025-04-01T00:01:00,TW2,79
2025-04-01T00:01:00,TW3,110
2025-04-01T00:01:00,SK49,99
2025-04-01T00:01:00,B16,201
2025-04-01T00:01:00,B17,172
2025-04-01T00:01:00,B20,125
2025-04-01T00:01:00,B42,62
2025-04-01T00:01:00,B45,37
2025-04-01T00:01:00,B6,474
2025-04-01T00:01:00,B63,49
2025-04-01T00:01:00,B65,185
2025-04-01T00:01:00,B7,46
2025-04-01T00:01:00,B70,26
2025-04-01T00:01:00,B71,132
2025-04-01T00:01:00,B7A,109
2025-04-01T00:01:00,B8,64
2025-04-01T00:01:00,B80,231
2025-04-01T00:01:00,B84,525
2025-04-01T00:01:00,B90,75
2025-04-01T00:01:00,CC5,54
2025-04-01T00:01:00,CC6,34
2025-04-01T00:01:00,B30,110
2025-04-01T00:01:00,B31,217
2025-04-01T00:01:00,TJ28,454
2025-04-01T00:01:00,TJ31,351
2025-04-01T00:01:00,TJ37,384
2025-04-01T00:01:00,AM16,55
2025-04-01T00:01:00,AM32,10
2025-04-01T00:01:00,BJ2,163
2025-04-01T00:01:00,CK48,109
2025-04-01T00:01:00,BE8,294
2025-04-01T00:01:00,SE11,108
2025-04-01T00:01:00,SE20,530
2025-04-01T00:01:00,SE21,19
2025-04-01T00:01:00,SE22,10
2025-04-01T00:01:00,SE23,153
2025-04-01T00:01:00,SE24,163
2025-04-01T00:01:00,SE53,292
2025-04-01T00:01:00,SK50,65
2025-04-01T00:01:00,FR4M,25
2025-04-01T00:01:00,BJ31,11
2025-04-01T00:01:00,BJ32,291
2025-04-01T00:01:00,BJ34,46
2025-04-01T00:01:00,BJ35,42
2025-04-01T00:01:00,BJ36,26
2025-04-01T00:01:00,BJ37,270
2025-04-01T00:01:00,TP31,0
2025-04-01T00:01:00,BJ38,111
2025-04-01T00:01:00,BJ39,344
2025-04-01T00:01:00,BJ40,236
2025-04-01T00:01:00,CK38,117
2025-04-01T00:01:00,A38,466
2025-04-01T00:01:00,A43,0
2025-04-01T00:01:00,CK8,201
2025-04-01T00:01:00,CK8A,261
2025-04-01T00:01:00,CK39,94
2025-04-01T00:01:00,CK41,177
2025-04-01T00:01:00,CK46,277
2025-04-01T00:01:00,CK47,533
2025-04-01T00:01:00,SE32,26
2025-04-01T00:01:00,SE33,71
2025-04-01T00:01:00,SE39,53
2025-04-01T00:01:00,BJ43,681
2025-04-01T00:01:00,CK22,144
2025-04-01T00:01:00,CK36,173
2025-04-01T00:01:00,CK37,102
2025-04-01T00:01:00,A25,241
2025-04-01T00:01:00,A81,12
2025-04-01T00:01:00,A82,51
2025-04-01T00:01:00,A9,59
2025-04-01T00:01:00,A98,55
2025-04-01T00:01:00,BJ55,515
2025-04-01T00:01:00,BJ56,233
2025-04-01T00:01:00,CK44,114
2025-04-01T00:01:00,CK45,14
2025-04-01T00:01:00,SE35,0
2025-04-01T00:01:00,SE38,243
2025-04-01T00:01:00,SE40,143
2025-04-01T00:01:00,BJ30,345
2025-04-01T00:01:00,CK16,82
2025-04-01T00:01:00,CK49,328
2025-04-01T00:01:00,CK50,248
2025-04-01T00:01:00,CKT1,8
2025-04-01T00:01:00,CK51,147
2025-04-01T00:01:00,CK12,49
2025-04-01T00:01:00,CK13,98
2025-04-01T00:01:00,CK17,12
2025-04-01T00:01:00,CK30,3
2025-04-01T00:01:00,CK31,117
2025-04-01T00:01:00,BJ41,183
2025-04-01T00:01:00,CK20,374
2025-04-01T00:01:00,CK23,143
2025-04-01T00:01:00,CK34,66
2025-04-01T00:01:00,CKM1,573
2025-04-01T00:01:00,BJ1,148
2025-04-01T00:01:00,BJ48,285
2025-04-01T00:01:00,CK33,61
2025-04-01T00:01:00,A37,121
2025-04-01T00:01:00,A39,49
2025-04-01T00:01:00,A68,3
2025-04-01T00:01:00,A70,104
2025-04-01T00:01:00,A71,122
2025-04-01T00:01:00,CK40,283
2025-04-01T00:01:00,A40,300
2025-04-01T00:01:00,A66,27
2025-04-01T00:01:00,A69,340
2025-04-01T00:01:00,A30,2
2025-04-01T00:01:00,AM80,56
2025-04-01T00:01:00,AM81,98
2025-04-01T00:01:00,CC7,101
2025-04-01T00:01:00,B88,149
2025-04-01T00:01:00,H87L,478
2025-04-01T00:01:00,B66,242
2025-04-01T00:01:00,B53,33
2025-04-01T00:01:00,B52,94
2025-04-01T00:01:00,B51,141
2025-04-01T00:01:00,NT6L,0
2025-04-01T00:01:00,TWM6,74
2025-04-01T00:01:00,B35,45
2025-04-01T00:01:00,B34,167
2025-04-01T00:01:00,B33,62
2025-04-01T00:01:00,B32,47
2025-04-01T00:01:00,KB17,24
2025-04-01T00:01:00,KB10,112
2025-04-01T00:01:00,KB11,105
2025-04-01T00:01:00,SD9,7
2025-04-01T00:01:00,W54,90
2025-04-01T00:01:00,BE23,548
2025-04-01T00:01:00,Y52M,124
2025-04-01T00:01:00,Y9,146
2025-04-01T00:01:00,Y20,34
2025-04-01T00:01:00,Y10,492
2025-04-01T00:01:00,PM30,80
2025-04-01T00:01:00,PM3,136
2025-04-01T00:01:00,TWM3,791
2025-04-01T00:01:00,CK61,961
2025-04-01T00:01:00,CK60,1026
2025-04-01T00:01:00,SK91,200
2025-04-01T00:01:00,SK75,67
2025-04-01T00:01:00,SK74,73
2025-04-01T00:01:00,SK88,135
2025-04-01T00:01:00,SK71,66
2025-04-01T00:01:00,SK43,187
2025-04-01T00:01:00,SK70,32
2025-04-01T00:01:00,SK92,135
2025-04-01T00:01:00,SK80,83
2025-04-01T00:01:00,SK72,46
2025-04-01T00:01:00,SK73,93
2025-04-01T00:01:00,SK83,0
2025-04-01T00:01:00,SK86,165
2025-04-01T00:01:00,SK78,63
2025-04-01T00:01:00,SK68,71
2025-04-01T00:01:00,SK3,348
2025-04-01T00:01:00,SK58,619
2025-04-01T00:01:00,SK62,473
2025-04-01T00:01:00,SK87,30
2025-04-01T00:01:00,CK3A,402
2025-04-01T00:01:00,CK3,81
2025-04-01T00:01:00,CK55,46
2025-04-01T00:01:00,CK29,3
2025-04-01T00:01:00,CK28,103
2025-04-01T00:01:00,AM22,290
2025-04-01T00:01:00,AM20,389
2025-04-01T00:01:00,AM18,67
2025-04-01T00:01:00,A20,14
2025-04-01T00:01:00,A65,31
2025-04-01T00:01:00,A60,253
2025-04-01T00:01:00,A50,38
2025-04-01T00:01:00,HG22,6
2025-04-01T00:01:00,CK25,0
2025-04-01T00:01:00,CK24,0
2025-04-01T00:01:00,STAM,92
2025-04-01T00:01:00,AM79,247
2025-04-01T00:01:00,A34,101
2025-04-01T00:01:00,AM96,254
2025-04-01T00:01:00,A85,22
2025-04-01T00:01:00,A72,154
2025-04-01T00:01:00,A67,326
2025-04-01T00:01:00,SK51,0
2025-04-01T00:01:00,BMVM,263
2025-04-01T00:01:00,HE3,32
2025-04-01T00:01:00,TB2,9
2025-04-01T00:01:00,JKM,281
2025-04-01T00:01:00,JKS,0
2025-04-01T00:01:00,SPM,548
2025-04-01T00:01:00,FR2C,154
2025-04-01T00:01:00,GM1A,273
2025-04-01T00:01:00,AR5M,213
2025-04-01T00:01:00,AR9,4
2025-04-01T00:01:00,C5,29
2025-04-01T00:01:00,C9,218
2025-04-01T00:01:00,U46,82
2025-04-01T00:01:00,U15,126
2025-04-01T00:01:00,U3,61
2025-04-01T00:01:00,U32,42
2025-04-01T00:01:00,B75,258
2025-04-01T00:01:00,U38,1
2025-04-01T00:01:00,U10,46
2025-04-01T00:01:00,C8,191
2025-04-01T00:01:00,J60M,513
2025-04-01T00:01:00,J38,8
2025-04-01T00:01:00,UBKM,204
2025-04-01T00:01:00,UBK2,64
2025-04-01T00:01:00,UBK5,68
2025-04-01T00:01:00,NT7L,1
2025-04-01T00:01:00,U17,97
2025-04-01T00:01:00,U4,58
2025-04-01T00:01:00,U1,149
2025-04-01T00:01:00,TGML,3
2025-04-01T00:01:00,BRBL,7
2025-04-01T00:01:00,BL18,232
2025-04-01T00:01:00,BRB1,136
2025-04-01T00:01:00,J61,137
2025-04-01T00:01:00,J73,238
2025-04-01T00:01:00,J74,78
2025-04-01T00:01:00,U39,235
2025-04-01T00:01:00,U40,254
2025-04-01T00:01:00,U41,22
2025-04-01T00:01:00,C3M,355
2025-04-01T00:01:00,C4M,210
2025-04-01T00:01:00,J70,0
2025-04-01T00:01:00,J75M,111
2025-04-01T00:01:00,JM15,338
2025-04-01T00:01:00,JM18,242
2025-04-01T00:01:00,C24,53
2025-04-01T00:01:00,C27,1
2025-04-01T00:01:00,KTM5,344
2025-04-01T00:01:00,KTM6,248
2025-04-01T00:01:00,BP2,85
2025-04-01T00:01:00,BBM3,527
2025-04-01T00:01:00,BBM5,383
2025-04-01T00:01:00,U33,70
2025-04-01T00:01:00,U34,95
2025-04-01T00:01:00,J84M,105
2025-04-01T00:01:00,J85M,37
2025-04-01T00:01:00,Q84,50
2025-04-01T00:01:00,Q87,141
2025-04-01T00:01:00,Q89,87
2025-04-01T00:01:00,BM5,15
2025-04-01T00:01:00,TB1,17
2025-04-01T00:01:00,TB3,59
2025-04-01T00:01:00,TB9,4
2025-04-01T00:01:00,TBC3,54
2025-04-01T00:01:00,C26,1
2025-04-01T00:01:00,C25,32
2025-04-01T00:01:00,C22M,138
2025-04-01T00:01:00,JM7,692
2025-04-01T00:01:00,JM30,421
2025-04-01T00:01:00,J72,0
2025-04-01T00:01:00,J69,0
2025-04-01T00:01:00,JM23,227
2025-04-01T00:01:00,JM19,606
2025-04-01T00:01:00,U43,106
2025-04-01T00:01:00,NT7,119
2025-04-01T00:01:00,W21,108
2025-04-01T00:01:00,W24,64
2025-04-01T00:01:00,M25,180
2025-04-01T00:01:00,M3,8
2025-04-01T00:01:00,M4,187
2025-04-01T00:01:00,MM1,83
2025-04-01T00:01:00,MM2,204
2025-04-01T00:01:00,MM4,182
2025-04-01T00:01:00,UA2,10
2025-04-01T00:01:00,UA3,62
2025-04-01T00:01:00,UA5,98
2025-04-01T00:01:00,UAM1,298
2025-04-01T00:01:00,JM31,112
2025-04-01T00:01:00,BBM9,418
2025-04-01T00:01:00,C21M,197
2025-04-01T00:01:00,U13,156
2025-04-01T00:01:00,C13M,87
2025-04-01T00:01:00,C12,220
2025-04-01T00:01:00,C14M,14
2025-04-01T00:01:00,C10,386
2025-04-01T00:01:00,BL10,76
2025-04-01T00:01:00,BL19,153
2025-04-01T00:01:00,BL3,57
2025-04-01T00:01:00,J50,82
2025-04-01T00:01:00,J60L,7
2025-04-01T00:01:00,J62,494
2025-04-01T00:01:00,J62M,148
2025-04-01T00:01:00,J63,14
2025-04-01T00:01:00,J65,385
2025-04-01T00:01:00,J71,0
2025-04-01T00:01:00,J76M,215
2025-04-01T00:01:00,J77M,184
2025-04-01T00:01:00,J78M,103
2025-04-01T00:01:00,J79M,123
2025-04-01T00:01:00,J80M,151
2025-04-01T00:01:00,J81M,123
2025-04-01T00:01:00,J82M,220
2025-04-01T00:01:00,J83M,50
2025-04-01T00:01:00,J86M,68
2025-04-01T00:01:00,J88M,371
2025-04-01T00:01:00,J89M,361
2025-04-01T00:01:00,J98M,328
2025-04-01T00:01:00,J99M,347
2025-04-01T00:01:00,JM10,190
2025-04-01T00:01:00,JM13,595
2025-04-01T00:01:00,JM22,537
2025-04-01T00:01:00,JM25,590
2025-04-01T00:01:00,JM28,846
2025-04-01T00:01:00,JM29,387
2025-04-01T00:01:00,TBM3,318
2025-04-01T00:01:00,TBM4,346
2025-04-01T00:01:00,BJ49,700
2025-04-01T00:01:00,Y11,252
2025-04-01T00:01:00,Y8,327
2025-04-01T00:01:00,Y13,75
2025-04-01T00:01:00,Y3,81
2025-04-01T00:01:00,Y3M,69
2025-04-01T00:01:00,Y39,8
2025-04-01T00:01:00,Y69L,0
2025-04-01T00:01:00,Y48,86
2025-04-01T00:01:00,Y48M,146
2025-04-01T00:01:00,Y15,88
2025-04-01T00:01:00,Y4,172
2025-04-01T00:01:00,Y27,83
2025-04-01T00:01:00,Y49,81
2025-04-01T00:01:00,Y21M,201
2025-04-01T00:01:00,Y28,135
2025-04-01T00:01:00,Y28M,199
2025-04-01T00:01:00,Y33,33
2025-04-01T00:01:00,Y49M,185
2025-04-01T00:01:00,Y49L,8
2025-04-01T00:01:00,U71,45
2025-04-01T00:01:00,Y7,210
2025-04-01T00:01:00,Y57,0
2025-04-01T00:01:00,Y21,40
2025-04-01T00:01:00,SB19,380
2025-04-01T00:01:00,SB24,202
2025-04-01T00:01:00,S19L,3
2025-04-01T00:01:00,S24L,0
2025-04-01T00:01:00,SB2,195
2025-04-01T00:01:00,SB16,482
2025-04-01T00:01:00,SB26,797
2025-04-01T00:01:00,SB27,283
2025-04-01T00:01:00,SB28,341
2025-04-01T00:01:00,Y83M,382
2025-04-01T00:01:00,SB3,163
2025-04-01T00:01:00,SB15,1021
2025-04-01T00:01:00,Y83L,2
2025-04-01T00:01:00,SB4,131
2025-04-01T00:01:00,SB5,191
2025-04-01T00:01:00,SB18,401
2025-04-01T00:01:00,SB21,815
2025-04-01T00:01:00,SB29,381
2025-04-01T00:01:00,SB30,707
2025-04-01T00:01:00,SB31,80
2025-04-01T00:01:00,SB23,302
2025-04-01T00:01:00,SB22,437
2025-04-01T00:01:00,SB34,1
2025-04-01T00:01:00,SK36,729
2025-04-01T00:01:00,SK37,342
2025-04-01T00:01:00,SK42,286
2025-04-01T00:01:00,SK23,416
2025-04-01T00:01:00,SK10,213
2025-04-01T00:01:00,SK19,277
2025-04-01T00:01:00,SK20,188
2025-04-01T00:01:00,SK11,157
2025-04-01T00:01:00,SK45,283
2025-04-01T00:01:00,SK4,346
2025-04-01T00:01:00,SK77,86
2025-04-01T00:01:00,SK16,225
2025-04-01T00:01:00,SK63,261
2025-04-01T00:01:00,SK7,341
2025-04-01T00:01:00,MR4,14
2025-04-01T00:01:00,CR7,59
2025-04-01T00:01:00,KB4,222
2025-04-01T00:01:00,JRM,173
2025-04-01T00:01:00,SD5,35
2025-04-01T00:01:00,KB12,95
2025-04-01T00:01:00,UBK4,9
2025-04-01T00:01:00,SD2,8
2025-04-01T00:01:00,SDM2,48
2025-04-01T00:01:00,SK61,50
2025-04-01T00:01:00,SG3,25
2025-04-01T00:01:00,NBRM,281
2025-04-01T00:01:00,SG2,30
2025-04-01T00:01:00,SDM,169
2025-04-01T00:01:00,SD3,89
2025-04-01T00:01:00,W107,12
2025-04-01T00:01:00,W30,141
2025-04-01T00:01:00,W28,0
2025-04-01T00:01:00,W44,23
2025-04-01T00:01:00,W45,74
2025-04-01T00:01:00,W7,47
2025-04-01T00:01:00,W19,53
2025-04-01T00:01:00,W780,136
2025-04-01T00:01:00,W101,311
2025-04-01T00:01:00,W13,9
2025-04-01T00:01:00,W48,85
2025-04-01T00:01:00,W102,203
2025-04-01T00:01:00,W37,0
2025-04-01T00:01:00,W52,91
2025-04-01T00:01:00,W64,88
2025-04-01T00:01:00,W17,106
2025-04-01T00:01:00,W18,137
2025-04-01T00:01:00,W58,178
2025-04-01T00:01:00,W5,28
2025-04-01T00:01:00,W5M,75
2025-04-01T00:01:00,W23,138
2025-04-01T00:01:00,W40,48
2025-04-01T00:01:00,W49,314
2025-04-01T00:01:00,W50,201
2025-04-01T00:01:00,W51,242
2025-04-01T00:01:00,W36,130
2025-04-01T00:01:00,W10,46
2025-04-01T00:01:00,W6,0
2025-04-01T00:01:00,W181,98
2025-04-01T00:01:00,W14,93
2025-04-01T00:01:00,PM6,51
2025-04-01T00:01:00,PM17,108
2025-04-01T00:01:00,PM14,156
2025-04-01T00:01:00,PM29,176
2025-04-01T00:01:00,PM16,68
2025-04-01T00:01:00,PM18,73
2025-04-01T00:01:00,PM11,79
2025-04-01T00:01:00,PM7,71
2025-04-01T00:01:00,PM13,88
2025-04-01T00:01:00,PM45,130
2025-04-01T00:01:00,PM41,80
2025-04-01T00:01:00,PR1,33
2025-04-01T00:01:00,PM19,302
2025-04-01T00:01:00,JM33,125
2025-04-01T00:01:00,JS33,2
2025-04-01T00:01:00,PM40,50
2025-04-01T00:01:00,PM37,134
2025-04-01T00:01:00,PM36,188
2025-04-01T00:01:00,SK93,278
2025-04-01T00:01:00,SK2,191
2025-04-01T00:01:00,SK60,492
2025-04-01T00:01:00,SK15,787
2025-04-01T00:01:00,SK17,539
2025-04-01T00:01:00,SK12,162
2025-04-01T00:01:00,W4,16
2025-04-01T00:01:00,SK22,268
2025-04-01T00:01:00,SK21,362
2025-04-01T00:01:00,SK13,145
2025-04-01T00:01:00,SK6,326
2025-04-01T00:01:00,CK52,1721
2025-04-01T00:01:00,P1,160
2025-04-01T00:01:00,P2,110
2025-04-01T00:01:00,P3,324
2025-04-01T00:01:00,P4,120
2025-04-01T00:01:00,P5,192
2025-04-01T00:01:00,P5L,0
2025-04-01T00:01:00,P6,248
2025-04-01T00:01:00,P6L,6
2025-04-01T00:01:00,PL14,520
2025-04-01T00:01:00,PL15,318
2025-04-01T00:01:00,PL25,107
2025-04-01T00:01:00,PL29,93
2025-04-01T00:01:00,PL30,46
2025-04-01T00:01:00,PL31,0
2025-04-01T00:01:00,PL32,38
2025-04-01T00:01:00,PL33,0
2025-04-01T00:01:00,PL39,148
2025-04-01T00:01:00,PL40,28
2025-04-01T00:01:00,PL41,162
2025-04-01T00:01:00,PL42,180
2025-04-01T00:01:00,PL44,21
2025-04-01T00:01:00,PL45,93
2025-04-01T00:01:00,PL46,68
2025-04-01T00:01:00,PL48,126
2025-04-01T00:01:00,J10,41
2025-04-01T00:01:00,J11,57
2025-04-01T00:01:00,CK32,379
2025-04-01T00:01:00,BJ51,301
2025-04-01T00:01:00,BJ52,158
2025-04-01T00:01:00,SK25,288
2025-04-01T00:01:00,SK26,347
2025-04-01T00:01:00,SK32,384
2025-04-01T00:01:00,SK33,437
2025-04-01T00:01:00,HG11,261
2025-04-01T00:01:00,PL68,187
2025-04-01T00:01:00,PL69,318
2025-04-01T00:01:00,MLM,79
2025-04-01T00:01:00,CR2,9
2025-04-01T00:01:00,CR3,23
2025-04-01T00:01:00,W57,180
2025-04-01T00:01:00,BE36,21
2025-04-01T00:01:00,BE37,256
2025-04-01T00:01:00,BE38,8
2025-04-01T00:01:00,BE42,429
2025-04-01T00:01:00,BE7,1
2025-04-01T00:01:00,SE13,166
2025-04-01T00:01:00,SE16,244
2025-04-01T00:01:00,SM1,43
2025-04-01T00:01:00,SM3,87
2025-04-01T00:01:00,JB3,17
2025-04-01T00:01:00,JB4,87
2025-04-01T00:01:00,K2,3
2025-04-01T00:01:00,K2T,65
2025-04-01T00:01:00,KM2,41
2025-04-01T00:01:00,KM3,338
2025-04-01T00:01:00,TRS,262
2025-04-01T00:01:00,ACM,131
2025-04-01T00:01:00,GE1A,592
2025-04-01T00:01:00,GE1F,19
2025-04-01T00:01:00,GE1G,5
2025-04-01T00:01:00,GE2,113
2025-04-01T00:01:00,GE3,29
2025-04-01T00:01:00,GE5,28
2025-04-01T00:01:00,JB1,5
2025-04-01T00:01:00,JB2,9
2025-04-01T00:01:00,K7,21
2025-04-01T00:01:00,KM4,314
2025-04-01T00:01:00,LT1,101
2025-04-01T00:01:00,LT2,11
2025-04-01T00:01:00,LT3,35
2025-04-01T00:01:00,M1,132
2025-04-01T00:01:00,M32,151
2025-04-01T00:01:00,MP1,1
2025-04-01T00:01:00,MP17,32
2025-04-01T00:01:00,MP2,145
2025-04-01T00:01:00,MP5,0
2025-04-01T00:01:00,MP5M,5
2025-04-01T00:01:00,MP5S,0
2025-04-01T00:01:00,MP6,5
2025-04-01T00:01:00,MP7,110
